IMP1,VTP1,IMP2,VTP2,IMP3,BSAA,BSBA,BSCA,PYEA,BSFA,BSGA,PLHA,PRHA,PTHA,PFNA,PLNA,BSPA,BSSA,BSTA,PSTA,BSWA,PLBB,PRBB,RCCB,PLCB,PRCB,PLFB,PRFB,PKAC,RPAC,PACC,PMPC,PPRC,RCHD,RPHD,PUND,PSPD,PGHE,PPOE,PBRE,PEYE,TRAF,PPBF,PSTG,PBSH,PLSH,PRSH,RATH,PCTH,PLTH,PRTH,RIWH,PAGI,PRSI,PINJ,PBAK,PTAK,PPBK,PRBK,PNEK,PFLK,PFMK,RCRK,PTRK,PBTK,PTAL,PIBL,PLEL,PREL,PLKL,PSPL,PLSL,RCCM,PHLM,PHAN,PTEN,PLKN,PRKN,PLSO,RPGP,PTHP,PJMP,PTYP,PCAR,PSAR,PTAR,RICR,PJER,PLKR,RCPR,PKPR,PSPR,PLSR,PRTR,PSTR,POVR,PAWR,PLWR,PRWR,PRAS,PPBS,PRBS,PDIS,PVIS,RELS,PRNS,PPOS,PPRS,PYRS,BSAT,STAT,BSBT,SPCT,BSCT,BSFT,PHGT,BSGT,PWGT,PHIT,BSPT,PKRT,BSST,BSTT,BSWT,PBCV,PMCV,PZCV,PFMV,PJMV,PPMV,PSMV,RCOV,PESV,PBFW,PLHW,PLTW
0,0,8,0,6,0,5,7,0,4,1,3,3,40,Darius,Clement,2,7,4,81,0,0,0,1,0,0,0,0,40,0,72,0,36,4365,0,0,71,235,76,0,0,60,72,0,49,3,3,0,62,2,2,0,55,2232,62,1,40,72,60,8,0,20,2336,60,50,0,54,0,0,0,0,0,0,5,0,1,1,1,1,2,40,70,0,65,55,0,0,0,0,35,40,0,0,55,59,51,50,1,1,0,72,59,4,0,61,2,2,33,41,15,17,23,51,7,5,69,12,66,55,0,63,15,13,0,62,28,33,31,56,29,64,52,67,60,0,0
6,0,0,0,7,4,2,8,0,0,3,3,3,37,JaKorey,Adams,1,3,2,67,0,0,0,3,0,0,0,0,37,0,65,0,69,2315,0,0,55,232,40,0,0,34,32,0,70,4,4,0,38,1,1,0,56,2233,80,0,68,64,64,0,0,34,598,25,37,0,63,16,16,0,0,0,0,5,0,1,1,1,1,9,37,45,0,37,30,0,0,0,0,51,37,0,0,34,78,64,59,11,11,0,32,25,5,0,26,1,12,70,44,21,9,21,30,8,20,77,16,102,69,0,38,10,16,0,29,48,47,70,33,72,33,65,25,17,0,0
4,0,13,0,3,5,10,4,0,10,6,0,0,66,Hagen,Lynch,0,6,10,83,0,0,0,1,0,0,0,0,41,0,64,0,37,11281,0,0,72,78,40,0,0,38,41,1,35,3,3,0,51,1,1,0,67,2234,86,0,41,41,41,0,0,17,2335,46,52,0,25,0,0,0,0,10,0,5,0,2,1,1,2,0,69,54,0,53,44,0,0,0,0,133,41,0,10,40,51,53,61,1,1,0,41,41,1,3,34,1,0,29,30,5,44,10,34,29,26,71,10,56,32,0,56,10,10,0,44,25,25,26,61,25,56,53,52,40,0,1
12,0,9,0,5,6,10,7,0,10,6,3,3,36,Cameron,Williams,0,10,10,77,0,0,0,3,0,0,0,0,36,0,80,0,57,2383,0,0,85,170,40,0,0,70,25,0,47,3,3,0,55,1,1,0,70,2235,76,1,49,36,36,0,0,17,1028,42,54,0,25,0,0,0,0,0,0,5,0,0,1,1,1,3,36,76,0,83,47,0,0,0,0,164,36,0,0,86,52,61,62,0,0,0,25,25,2,3,63,1,3,49,55,0,9,6,65,29,0,72,0,44,55,5,50,10,10,0,72,56,56,37,37,39,68,58,70,29,0,1
4,0,8,0,12,5,10,2,0,7,8,3,3,38,Leroy,Riep,2,4,0,82,0,0,0,3,0,0,0,0,38,0,89,0,70,4393,1,0,81,204,60,0,1,50,38,0,66,3,3,0,56,2,2,0,62,2236,79,1,64,38,38,0,0,20,895,29,41,0,31,0,0,0,0,0,0,5,0,1,2,2,1,10,38,65,0,44,28,0,0,0,0,41,38,0,0,20,64,61,57,0,0,0,38,38,1,3,55,5,15,64,69,5,17,26,40,10,11,72,9,41,74,8,51,4,10,0,33,63,71,52,25,54,57,61,25,39,0,0
5,0,9,0,8,6,10,7,0,10,6,3,3,39,Cole,Dunn,2,10,10,67,0,0,0,1,0,0,0,0,39,0,68,0,34,4446,0,0,56,25,57,0,0,59,49,1,25,3,3,0,59,2,2,0,64,2237,74,1,39,49,52,0,0,17,2505,50,51,0,49,0,0,0,0,0,0,5,0,1,2,2,2,4,39,66,0,61,66,0,0,0,0,103,39,0,0,61,60,40,57,0,0,0,48,53,5,0,56,2,4,23,29,0,17,6,59,29,0,78,0,92,49,5,62,10,10,0,60,25,25,25,48,25,38,45,50,54,0,0
8,0,10,0,8,6,10,7,0,10,6,3,3,40,Chris,Senat,4,10,10,79,0,0,0,2,0,0,0,0,40,0,85,0,58,1028,1,0,75,207,40,0,0,61,42,0,68,3,3,0,71,1,1,0,69,2238,83,1,66,43,40,0,0,15,2046,36,40,0,27,0,0,0,0,0,0,6,0,2,1,1,1,14,40,79,0,46,16,0,0,0,0,84,40,0,0,60,68,61,55,0,0,0,43,25,4,0,60,1,18,66,73,0,4,6,53,29,0,71,0,25,81,5,50,10,10,0,57,60,69,56,38,57,25,57,27,19,0,0
0,0,2,0,0,10,10,0,0,3,9,3,3,38,Spencer,Danenhauer,2,10,7,73,0,0,0,2,0,0,0,0,38,0,84,0,70,11782,0,0,74,57,40,0,1,50,25,1,61,4,4,0,49,1,1,0,69,2239,80,0,65,65,64,0,0,34,1624,25,38,0,66,0,0,0,0,6,0,5,0,0,1,1,1,8,38,64,0,43,20,0,0,0,0,162,38,0,6,25,69,62,50,0,0,0,25,33,6,0,45,1,11,71,44,24,46,15,28,20,20,78,15,90,74,0,54,21,14,0,32,50,53,65,25,63,25,58,25,36,0,0
10,0,0,0,8,5,10,2,0,7,8,3,3,36,Tajh,Funchess,2,4,0,70,0,0,0,1,0,0,0,0,36,0,77,0,64,7439,0,0,69,184,40,0,0,44,49,1,62,3,3,0,47,2,2,0,55,2240,80,1,62,50,55,0,0,5,2334,52,36,0,43,0,0,0,0,0,0,5,0,2,2,2,2,10,36,61,0,47,56,0,0,0,0,179,36,0,0,50,59,53,52,10,10,0,49,55,3,3,39,3,15,63,57,5,29,26,36,10,11,73,9,54,75,8,47,4,10,0,50,59,59,66,72,68,65,49,43,59,0,1
12,0,0,0,13,8,10,5,0,10,7,3,3,43,Branson,Bean,0,8,7,77,0,0,0,2,0,0,0,0,43,0,84,0,56,10052,0,0,77,198,40,0,0,58,25,0,87,3,3,0,70,1,1,0,74,2241,82,1,68,43,43,0,0,17,1858,34,43,0,25,0,0,0,0,0,0,5,0,2,1,1,2,14,46,87,0,68,19,0,0,0,0,74,43,0,0,53,73,59,55,14,14,0,26,25,3,0,48,2,18,85,72,0,39,6,52,30,0,73,0,26,76,0,57,0,1,0,54,46,52,55,38,55,36,62,25,17,0,1
4,0,12,0,13,10,5,10,0,10,9,3,3,37,Rocco,Wichmann,2,10,10,74,0,0,0,3,0,0,0,0,47,0,82,0,36,5467,0,0,59,20,61,0,0,34,67,0,35,4,4,0,37,2,2,0,62,2242,79,0,49,67,66,0,0,34,597,25,37,0,65,0,0,1,0,0,0,5,0,1,2,2,1,6,37,57,0,37,17,0,0,0,1,31,58,0,0,31,68,55,57,1,1,0,67,65,2,0,25,3,8,34,20,21,21,21,25,15,20,74,17,148,55,0,37,20,16,0,37,25,25,25,25,25,56,62,30,69,0,0
10,0,4,0,9,6,10,7,0,10,6,3,3,43,Dannis,Beckwith,0,10,10,87,0,0,0,4,0,0,0,0,43,0,78,0,27,2127,0,0,88,205,63,0,0,62,44,0,25,3,3,0,59,1,1,0,78,2243,83,1,43,44,43,0,0,5,65,68,70,0,44,0,0,0,0,0,0,6,0,1,1,1,2,1,43,81,0,69,66,0,0,0,0,6,43,0,0,62,61,69,61,1,1,0,44,38,4,0,75,1,1,23,39,0,8,6,67,29,0,73,0,55,39,5,69,10,10,0,79,29,25,40,75,36,77,72,79,35,0,1
3,0,9,0,9,5,10,2,0,7,8,3,3,39,Harrison,Lunt,2,4,0,77,0,0,0,3,0,0,0,0,39,0,88,0,68,1126,0,0,79,87,40,0,1,50,41,0,69,3,3,0,58,2,2,0,54,2244,83,1,72,41,46,0,0,17,894,25,39,0,46,0,0,0,0,0,0,5,0,2,1,1,1,11,39,66,0,49,26,0,0,0,0,70,39,0,0,49,73,64,55,14,14,0,42,46,3,3,41,1,14,69,63,5,4,26,39,10,11,74,9,92,69,8,52,4,10,0,32,68,52,69,29,61,25,64,25,47,0,0
11,0,7,0,11,10,5,10,0,10,9,3,3,44,Demarcus,Simpson,1,10,10,79,0,1,1,3,0,0,0,0,44,0,73,0,70,1090,0,0,63,150,56,0,0,56,27,0,78,3,3,0,54,2,2,0,51,2245,87,1,83,70,70,0,0,34,298,25,44,0,69,0,0,0,0,0,0,5,0,2,1,1,1,8,44,69,0,57,17,0,0,0,0,24,44,0,0,50,80,70,58,13,13,0,27,30,2,3,57,1,10,70,41,21,4,21,41,15,20,73,17,98,71,0,48,20,16,0,25,57,60,68,25,76,30,72,40,26,0,0
8,0,10,0,0,5,10,4,0,10,6,0,0,66,Shane,Chmura,0,6,10,83,0,0,0,1,0,0,0,0,41,0,58,0,37,9015,0,0,52,92,57,0,0,31,41,0,44,3,3,0,41,2,2,0,60,2246,85,1,41,41,41,0,1,0,2404,49,46,0,25,0,0,0,1,0,0,6,0,0,1,1,1,0,65,44,0,51,45,0,0,0,0,135,41,1,0,37,66,44,51,7,11,0,41,41,2,0,25,1,0,36,30,5,35,10,31,29,26,72,10,42,29,0,41,10,10,0,37,25,25,25,64,26,62,48,47,40,0,1
11,0,13,0,0,6,10,7,2,10,6,3,3,40,Rashard,Thomas,2,10,10,69,0,0,0,1,0,0,0,0,40,0,85,0,48,2333,1,0,78,201,54,0,0,48,34,0,63,3,3,0,73,1,1,0,82,2247,85,1,61,40,40,0,0,5,2655,32,40,0,25,0,0,0,0,0,0,6,0,0,1,1,1,13,41,79,0,51,29,0,0,0,0,102,40,0,0,57,61,51,54,11,11,0,35,31,4,0,46,2,17,66,71,0,9,6,57,29,0,72,0,26,66,5,51,10,10,0,56,45,50,58,44,54,33,53,25,31,0,0
7,0,13,0,4,10,5,10,0,10,9,13,13,36,Andrew,Johnson,3,10,10,64,0,0,0,3,0,0,0,0,36,0,81,0,36,6692,0,0,61,224,55,0,0,30,74,0,42,4,4,0,37,2,2,0,61,2248,78,0,36,75,69,0,0,34,596,37,37,0,78,0,0,1,1,0,0,5,0,2,2,2,1,5,36,37,0,36,40,0,0,0,1,31,36,1,0,32,70,64,72,10,10,0,75,69,1,0,25,5,9,38,29,21,26,21,25,15,20,77,17,167,49,0,36,20,16,0,42,29,29,29,45,29,53,63,33,73,0,0
7,0,0,0,4,4,2,8,0,0,3,3,3,44,Dylan,Ely,2,3,2,71,0,0,0,2,0,0,0,0,44,0,69,0,66,1226,0,0,58,87,42,0,0,41,39,1,70,4,4,0,52,2,2,0,59,2249,85,0,73,68,72,0,0,34,1964,36,44,0,69,0,0,0,0,0,0,5,0,1,1,1,1,9,44,74,0,46,29,0,0,0,0,129,44,0,0,35,77,65,63,3,3,0,39,33,2,0,29,5,12,69,39,21,4,21,37,8,20,74,16,112,67,0,44,10,16,0,25,56,59,69,25,73,25,61,26,28,0,0
2,0,8,0,3,6,10,7,0,10,6,0,0,54,Jarrett,Hubbard,0,10,10,87,0,0,0,1,0,0,0,0,66,0,69,0,37,1105,1,0,67,243,46,0,0,25,25,1,48,3,3,0,44,1,1,0,70,2250,83,0,57,44,44,0,0,0,2207,40,54,0,25,0,0,0,0,1,0,5,0,1,1,1,1,15,62,67,0,57,32,0,0,0,0,38,67,0,1,24,52,66,69,11,11,0,25,25,2,0,25,1,19,41,14,0,4,6,25,29,0,73,0,20,29,0,44,10,10,0,73,42,39,42,69,41,57,68,54,15,0,1
8,0,2,0,8,4,2,8,0,0,3,3,3,40,Taiwan,McEachern,1,3,2,74,0,0,0,2,0,0,1,1,40,0,77,0,61,9493,0,0,70,141,53,0,0,46,25,0,67,3,3,0,40,2,2,0,68,2251,80,1,59,64,62,0,0,34,1751,28,40,0,64,0,0,0,0,0,0,5,0,0,2,2,2,8,40,65,0,40,24,0,0,0,0,180,40,0,0,48,68,57,54,3,3,0,25,28,0,0,43,3,11,62,42,21,37,21,41,8,20,75,16,92,70,0,47,10,16,0,37,51,53,69,28,59,25,57,25,28,0,0
5,0,9,0,9,6,10,7,0,10,6,3,3,42,Larry,Boldewijn,3,10,10,83,0,0,0,4,0,0,0,0,42,0,74,0,40,8780,0,0,78,171,58,0,1,69,68,0,62,3,3,0,74,2,2,0,71,2252,81,1,47,69,69,0,0,21,99,85,83,0,71,0,0,0,0,0,0,5,0,1,1,1,2,4,42,70,0,67,74,0,0,0,0,7,42,0,0,71,77,71,61,11,11,0,68,69,2,0,67,1,4,38,43,0,34,6,66,29,0,76,0,100,59,5,66,10,10,0,80,38,39,36,67,37,64,73,66,67,0,0
3,0,0,0,6,0,5,7,0,4,1,3,3,37,Wayne,Keith,2,7,4,78,0,0,0,1,0,0,0,0,37,0,89,0,36,5889,1,0,79,175,45,0,0,60,66,0,32,3,3,0,64,2,2,0,60,2253,69,1,37,65,62,0,0,17,2614,67,61,0,48,0,0,0,0,0,0,5,0,2,1,1,1,2,37,72,0,63,60,0,0,0,0,55,37,0,0,58,61,58,62,14,14,0,66,61,0,0,57,1,2,36,40,15,23,23,48,7,5,71,12,82,56,0,57,15,13,0,57,25,25,29,50,31,62,49,64,65,0,1
6,0,9,0,8,4,2,8,0,0,3,13,13,39,Reagan,Wilson,2,3,2,60,0,0,0,2,0,0,0,0,39,0,80,0,35,1293,0,0,61,20,40,0,0,34,75,0,35,4,4,0,39,2,2,0,65,2254,77,0,45,75,75,0,0,20,1502,38,39,0,70,0,0,1,0,0,0,5,0,1,2,2,1,6,39,39,0,39,42,0,0,0,1,90,39,0,0,35,72,65,69,11,11,0,76,74,3,0,25,5,6,36,29,21,5,21,25,8,20,75,16,101,60,0,40,10,16,0,45,29,29,30,47,30,34,62,34,76,0,0
8,0,5,0,10,6,10,7,0,10,6,3,3,43,Michiah,Brooks,1,10,10,86,0,0,0,1,0,0,0,0,43,0,85,0,61,10952,0,0,79,167,67,0,0,60,41,1,41,4,4,0,65,1,1,0,77,2255,83,0,55,43,43,0,0,15,2206,29,43,0,25,0,0,0,0,0,0,6,0,2,1,1,1,12,52,88,0,50,24,0,0,0,0,198,43,0,0,59,45,53,61,0,0,0,41,42,2,3,56,1,16,58,54,0,42,6,55,29,0,73,0,26,48,8,59,10,10,0,62,66,65,54,25,58,32,51,44,40,0,1
10,0,11,0,0,6,10,7,0,10,6,3,3,41,Evan,Pringle,1,10,10,80,0,0,0,3,0,0,0,0,42,0,82,0,69,1327,0,0,90,165,40,0,0,61,40,0,48,3,3,0,53,1,1,0,76,2256,86,1,61,41,41,0,0,15,746,25,41,0,26,0,0,0,0,0,0,6,0,2,1,1,2,12,41,81,0,47,22,0,0,0,0,47,41,0,0,65,48,67,68,0,0,0,39,39,4,0,61,2,16,76,68,0,5,6,54,29,0,72,0,23,67,8,60,10,10,0,64,81,74,51,48,53,40,67,33,38,0,1
6,0,5,0,6,0,5,7,0,4,1,3,3,43,Kurt,Ferguson,2,7,4,84,0,0,0,2,0,0,0,0,43,0,84,0,35,9993,1,0,80,85,58,0,0,64,74,0,68,3,3,0,68,2,2,0,68,2257,70,1,65,73,69,0,0,17,1963,69,74,0,71,0,0,0,0,0,0,5,0,1,1,1,2,2,43,68,0,72,68,0,0,0,0,16,43,0,0,50,77,69,70,0,0,0,73,70,3,0,65,2,2,34,50,15,39,23,51,7,5,72,12,83,67,0,62,15,13,0,66,32,36,34,68,33,69,65,72,67,0,0
13,0,5,0,7,0,5,7,0,4,1,3,3,36,Jake,Cochran,2,7,4,80,0,0,0,3,0,0,0,0,36,0,92,0,69,7511,0,0,80,56,54,0,0,47,35,0,67,3,3,0,56,2,2,0,66,2258,77,0,68,36,45,0,0,15,371,25,36,0,39,0,0,0,0,0,0,6,0,0,1,1,2,11,36,63,0,44,21,0,0,0,0,31,36,0,0,28,68,63,46,3,3,0,36,45,2,3,49,1,14,77,66,15,29,23,37,7,5,73,12,80,65,0,54,15,13,0,25,67,60,61,25,66,25,62,25,49,0,1
0,0,0,0,2,6,10,7,0,10,6,3,3,42,Courtney,Jones,2,10,10,82,0,0,0,3,0,0,0,0,42,0,81,0,27,11627,0,0,87,203,51,0,0,58,42,0,35,3,3,0,53,2,2,0,76,2259,86,1,42,42,42,0,0,5,1027,62,53,0,42,0,0,0,0,0,0,5,0,1,1,1,2,1,42,73,0,72,72,0,0,0,0,80,42,0,0,72,59,62,63,3,3,0,42,37,5,0,69,2,1,37,41,0,45,6,63,29,0,73,0,47,36,5,62,10,10,0,68,25,25,29,78,32,74,62,77,35,0,0
5,0,8,0,5,4,2,8,0,0,3,13,13,39,Solomon,Evans,2,3,2,66,0,0,0,3,0,0,0,0,39,0,88,0,43,8837,0,0,61,115,42,0,0,33,69,0,49,4,4,0,41,2,2,0,63,2260,81,0,51,69,81,0,0,34,465,35,40,0,75,0,0,1,1,0,0,5,0,0,2,2,1,5,39,48,0,40,38,0,0,0,1,20,39,1,0,35,81,69,76,11,11,0,69,81,4,0,26,5,9,49,34,21,34,21,25,8,20,76,16,123,46,0,39,10,16,0,52,42,43,40,51,40,49,68,38,81,0,0
1,0,5,0,8,10,10,0,0,3,9,3,3,42,Ethan,Kristoff,1,10,7,80,0,0,0,3,0,0,0,0,42,0,86,0,63,88,0,0,67,23,40,0,0,44,32,0,71,3,3,0,49,2,2,0,65,2261,85,0,69,68,67,0,0,34,1026,40,42,0,66,0,0,0,0,0,0,5,0,0,1,1,1,8,42,69,0,42,22,0,0,0,0,99,42,0,0,42,72,66,55,3,3,0,32,31,1,0,41,3,10,72,41,24,0,15,38,20,20,77,15,83,71,0,44,21,14,0,29,55,56,73,41,79,26,66,32,28,0,0
11,0,10,0,8,10,10,0,0,3,9,3,3,36,Dalevon,Mitchell,2,10,7,67,0,3,3,3,0,0,0,0,36,0,81,0,35,8319,0,0,59,116,51,0,0,37,70,0,39,4,4,0,36,2,2,0,55,2262,75,0,36,70,65,0,0,34,370,31,36,0,63,0,0,1,0,0,0,5,0,2,2,2,2,5,36,48,0,36,37,0,0,0,1,15,36,0,0,36,71,57,66,11,11,0,71,65,2,0,25,5,5,34,32,24,32,15,25,20,20,76,15,120,47,0,52,21,14,0,55,29,25,27,47,25,45,65,33,68,0,0
1,0,13,0,13,10,10,0,0,3,9,3,3,43,Phillip,Mickens,2,10,7,67,0,0,0,3,0,0,0,0,43,0,58,0,64,2579,0,0,50,147,40,0,1,41,28,0,69,3,3,0,43,2,2,0,49,2263,83,0,69,69,66,0,0,20,1332,25,43,0,66,0,0,0,0,1,0,5,0,2,1,1,1,9,43,46,0,43,23,0,0,0,0,105,43,0,1,36,72,58,68,0,0,0,28,27,2,0,26,5,12,67,43,24,10,15,39,20,20,77,15,148,61,0,43,21,14,0,39,57,52,69,37,69,25,65,25,23,0,0
11,0,4,0,9,6,10,7,0,10,6,3,3,42,Ashton,Sprinkle,0,10,10,81,0,3,3,2,0,0,0,0,42,0,91,0,58,10929,0,0,82,212,69,0,0,49,41,0,34,3,3,0,62,1,1,0,82,2264,76,1,53,42,42,0,0,15,2126,36,48,0,32,0,0,0,0,0,0,6,0,0,1,1,1,12,48,83,0,48,17,0,0,0,0,189,42,0,0,60,43,55,57,11,11,0,41,41,4,0,51,2,16,55,52,0,42,6,54,29,0,73,0,27,40,8,60,10,10,0,71,67,69,55,25,43,36,52,27,40,0,0
5,0,12,0,10,8,10,5,0,10,7,0,0,57,Trevor,Anderson,0,8,7,82,0,0,0,3,0,0,0,0,82,0,42,0,37,2105,0,0,43,38,40,0,0,28,25,0,42,3,3,0,42,1,1,0,65,2265,82,0,42,42,42,0,1,0,595,41,42,0,25,0,0,0,0,9,0,5,0,1,1,1,1,16,56,42,0,42,40,0,0,0,0,2,90,0,9,24,42,85,73,0,0,0,25,25,6,0,25,3,20,38,21,0,8,6,29,30,0,74,0,19,36,0,44,0,1,0,47,35,30,32,46,33,41,84,37,16,0,0
9,0,4,0,13,10,10,4,0,10,6,3,3,37,John,Jennings,0,6,10,80,0,0,0,3,0,0,0,0,37,0,84,0,35,10916,0,0,88,189,40,0,0,57,25,0,39,3,3,0,62,1,1,0,80,2266,77,1,40,37,37,0,0,15,745,51,47,0,25,0,0,0,0,7,0,5,0,2,1,1,1,3,37,78,0,73,45,0,0,0,0,129,37,0,7,66,37,62,59,0,0,0,25,25,4,0,66,3,3,34,46,5,42,10,58,29,26,71,10,12,35,0,58,10,10,0,61,30,26,28,38,27,45,61,67,26,0,1
8,0,0,0,2,10,10,4,0,10,6,3,3,41,Zach,Brooks,0,6,10,81,0,0,0,3,0,0,0,0,41,0,77,0,36,2204,0,0,92,7,40,0,0,74,25,0,41,3,3,0,68,1,1,0,78,2267,85,1,45,41,41,0,0,15,744,54,62,0,25,0,0,0,0,10,0,5,0,0,1,1,1,3,41,81,0,89,52,0,0,0,0,128,41,0,10,74,49,70,73,11,11,0,25,28,3,0,72,3,3,36,44,5,8,10,68,29,26,74,10,37,36,0,77,10,10,0,74,34,30,33,37,32,60,65,42,27,0,1
3,0,3,0,13,10,10,0,0,3,9,3,3,37,Demarius,Lewis,1,10,7,69,0,3,3,3,0,0,0,0,37,0,80,0,68,5643,0,0,65,212,40,0,1,45,25,0,67,4,4,0,53,2,2,0,64,2268,81,1,66,65,63,0,0,34,893,25,37,0,61,0,0,0,0,0,0,5,0,2,1,1,1,8,37,62,0,45,36,0,0,0,0,86,37,0,0,49,71,62,49,3,3,0,25,25,4,0,42,1,11,74,44,24,22,15,32,20,20,74,15,78,79,0,37,21,14,0,25,51,51,61,25,68,25,62,31,26,0,0
9,0,5,0,0,10,10,0,0,3,9,3,3,38,Kaleb,McFarlane,1,10,7,52,0,1,1,2,0,0,0,0,38,0,82,0,68,5499,0,0,65,184,53,0,0,58,29,0,73,3,3,0,53,2,2,0,68,2269,68,0,62,61,60,0,0,34,1750,25,38,0,65,0,0,0,0,0,0,5,0,1,1,1,2,8,38,43,0,40,38,0,0,0,0,179,38,0,0,61,70,61,52,11,11,0,29,27,2,0,48,1,11,71,43,24,21,15,34,20,20,71,15,60,73,0,53,21,14,0,26,53,52,62,25,68,25,54,25,29,0,0
0,0,13,0,4,5,10,7,0,10,6,0,0,74,Hunter,DeBesse,0,10,10,78,0,0,0,4,0,0,0,0,39,0,69,0,37,1160,0,0,65,76,40,0,1,39,39,0,39,3,3,0,40,2,2,0,65,2270,75,0,39,39,39,0,1,0,211,52,61,0,25,0,0,0,0,10,0,5,0,1,1,1,2,0,79,59,0,53,53,0,0,0,0,11,39,0,10,43,53,66,73,0,0,0,39,39,2,0,26,1,0,24,37,4,4,6,34,29,0,76,0,50,35,5,41,10,10,0,65,25,25,25,65,25,65,71,60,40,0,1
0,0,6,0,0,10,10,4,0,10,6,3,3,42,Jace,TalbertLoving,0,6,10,81,0,0,0,4,0,0,0,0,42,0,85,0,37,8788,0,0,95,135,40,0,0,80,32,0,48,3,3,0,60,1,1,0,72,2271,85,1,54,42,42,0,0,17,64,54,77,0,35,0,0,0,0,6,0,5,0,0,1,1,1,3,42,84,0,96,46,0,0,0,0,10,42,0,6,89,51,74,64,11,11,0,33,30,0,0,83,1,3,35,48,5,34,10,71,29,26,72,10,38,35,0,64,10,10,0,79,36,33,34,70,33,65,75,49,28,0,0
12,0,9,0,4,10,10,0,0,3,9,13,13,40,Matt,Oldham,2,10,7,60,0,0,0,4,0,0,0,0,40,0,84,0,50,9728,0,0,65,145,40,0,0,42,76,0,69,4,4,0,40,2,2,0,65,2272,84,0,40,77,81,0,0,34,98,49,50,0,78,0,0,1,0,10,0,5,0,0,2,2,1,7,40,47,0,40,35,0,0,0,1,3,40,0,10,47,74,74,72,3,3,0,77,82,2,0,34,5,7,66,39,24,38,15,25,20,20,75,15,115,39,0,42,21,14,0,34,56,33,52,25,53,25,76,38,81,0,0
2,0,4,0,10,4,2,8,0,0,3,3,3,40,Mike,Saffle,1,3,2,69,0,0,0,2,0,0,0,0,40,0,73,0,68,2055,0,0,65,52,40,0,0,44,28,1,73,3,3,0,41,2,2,0,51,2273,71,1,72,67,64,0,0,34,1749,25,40,0,67,0,0,0,0,0,0,5,0,2,2,2,2,8,40,54,0,40,21,0,0,0,0,178,40,0,0,43,75,64,57,12,12,0,28,33,6,0,36,3,10,72,41,21,8,21,38,8,20,78,16,82,70,0,41,10,16,0,25,54,56,65,25,75,30,59,25,32,0,1
0,0,9,0,12,0,5,7,0,4,1,3,3,44,Mitch,Allen,1,7,4,87,0,0,0,4,0,0,0,0,44,0,84,0,68,7472,0,0,78,237,40,0,0,55,45,0,78,3,3,0,62,2,2,0,72,2274,88,1,72,44,50,0,0,5,210,31,44,0,46,0,0,0,0,0,0,5,0,1,1,1,1,11,44,77,0,57,18,0,0,0,0,18,44,0,0,52,80,71,61,11,11,0,45,49,5,0,51,3,14,79,63,15,29,23,39,7,5,73,12,74,73,0,58,15,13,0,25,70,70,81,33,81,25,76,25,45,0,1
13,0,6,0,9,6,10,7,0,10,6,3,3,40,Justin,Johnson,2,10,10,77,0,0,0,3,0,0,0,0,40,0,77,0,45,5950,0,0,84,131,45,0,0,55,40,0,48,3,3,0,56,2,2,0,75,2275,80,1,40,40,40,0,0,15,1202,70,64,0,55,7,7,0,1,0,0,5,0,0,1,1,1,1,40,75,0,63,71,0,0,0,0,94,40,1,0,63,74,61,50,10,10,0,40,38,4,3,70,3,1,38,45,0,23,6,61,29,0,72,0,39,44,5,64,10,10,0,66,37,25,31,74,30,73,60,62,37,0,1
11,0,9,0,8,10,2,6,1,4,7,3,3,45,Ryan,Cobb,0,10,6,79,0,0,0,2,0,0,0,0,37,0,89,0,58,8714,0,0,80,212,44,0,0,56,25,0,58,3,3,0,65,1,1,0,86,2276,81,1,65,37,37,0,0,15,2125,25,45,0,26,0,0,0,0,1,0,6,0,0,1,1,1,13,48,71,0,60,45,0,0,0,0,80,37,0,1,53,61,59,52,0,0,0,25,25,2,0,55,2,17,66,67,5,34,20,49,0,5,72,0,42,63,10,53,10,5,0,68,59,63,54,28,54,33,60,25,23,0,1
8,0,8,0,4,6,10,7,0,10,6,3,3,43,Gabe,Henrich,1,10,10,78,0,0,0,2,0,0,0,0,43,0,85,0,58,3881,0,0,73,99,56,0,0,49,38,0,70,3,3,0,71,1,1,0,64,2277,91,1,70,43,43,0,0,15,1623,43,43,0,31,0,0,0,0,0,0,6,0,2,1,1,2,13,43,81,0,46,31,0,0,0,0,60,43,0,0,47,78,66,76,0,0,0,38,25,2,0,52,1,17,71,75,0,15,6,56,29,0,71,0,21,83,5,54,10,10,0,69,68,69,66,44,65,47,61,34,22,0,1
7,0,8,0,0,10,10,0,0,3,9,3,3,40,Rich,Daniels,1,10,7,65,0,0,0,1,0,0,0,0,40,0,65,0,50,2224,0,0,54,149,68,0,1,54,39,1,49,4,4,0,49,2,2,0,65,2278,76,1,45,66,67,0,0,34,2613,25,40,0,62,0,0,0,0,0,0,5,0,1,1,1,2,8,40,42,0,40,20,0,0,0,0,251,40,0,0,48,55,42,57,11,11,0,38,25,1,3,52,1,11,71,43,24,8,15,47,20,20,74,15,80,70,0,48,21,14,0,25,50,55,68,27,67,25,40,34,24,0,0
